order_id,customer_id,amount,country,order_date
3701,176,77.18,FR,2025-02-16
3702,22,283.22,ES,2025-03-03
3703,176,18.9,ES,2025-04-07
3704,90,361.08,IT,2025-10-18
3705,109,395.36,FR,2025-03-11
3706,102,341.36,DE,2025-09-15
3707,261,351.48,FR,2025-06-04
3708,291,18.42,US,2025-11-15
3709,375,463.66,IT,2025-04-18
3710,249,112.15,FR,2025-06-04
3711,74,277.48,IT,2025-10-01
3712,120,440.87,ES,2025-07-30
3713,153,482.78,ES,2025-08-04
3714,134,303.32,DE,2025-02-03
3715,430,45.56,DE,2025-06-03
3716,470,223.95,US,2025-04-11
3717,234,373.0,IT,2025-03-05
3718,2,403.43,DE,2025-07-26
3719,416,287.88,US,2025-02-28
3720,394,431.1,FR,2025-04-24
3721,207,65.85,DE,2025-02-26
3722,150,422.73,ES,2025-03-24
3723,231,418.71,US,2025-06-07
3724,209,187.77,US,2025-05-04
3725,365,109.53,US,2025-11-06
3726,224,488.53,ES,2025-07-08
3727,169,24.06,US,2025-06-19
3728,211,431.1,ES,2025-04-04
3729,110,270.47,US,2025-06-17
3730,141,280.94,US,2025-09-20
3731,216,432.21,IT,2025-01-24
3732,362,312.86,FR,2025-06-03
3733,332,435.6,ES,2025-11-22
3734,229,341.86,ES,2025-10-28
3735,460,233.07,DE,2025-03-01
3736,37,288.16,FR,2025-02-01
3737,455,284.22,DE,2025-06-04
3738,390,89.95,US,2025-02-18
3739,167,107.16,ES,2025-05-20
3740,225,368.66,FR,2025-07-10
3741,329,458.77,FR,2025-03-12
3742,479,37.25,ES,2025-07-15
3743,449,69.59,ES,2025-09-24
3744,211,447.91,DE,2025-10-06
3745,490,313.89,IT,2025-12-21
3746,138,433.51,IT,2025-11-10
3747,194,17.89,ES,2025-11-22
3748,421,244.96,US,2025-07-09
3749,238,129.59,DE,2025-03-04
3750,227,352.29,DE,2025-05-19
3751,456,65.51,US,2025-11-07
3752,176,130.97,DE,2025-12-31
3753,103,235.5,IT,2025-07-08
3754,390,89.88,ES,2025-06-01
3755,323,345.0,FR,2025-12-25
3756,332,457.58,US,2025-03-27
3757,295,345.07,DE,2025-08-01
3758,86,429.7,DE,2025-04-08
3759,247,145.22,US,2025-02-06
3760,485,327.66,DE,2025-07-23
3761,302,104.8,ES,2025-12-24
3762,65,335.7,DE,2025-09-18
3763,214,383.03,FR,2025-05-08
3764,416,97.6,ES,2025-04-12
3765,91,342.9,FR,2025-04-06
3766,74,48.98,US,2025-11-24
3767,34,32.12,DE,2025-12-27
3768,251,98.09,DE,2025-01-24
3769,371,75.93,US,2025-12-17
3770,228,234.1,US,2025-05-22
3771,241,67.43,FR,2025-01-24
3772,150,304.0,ES,2025-07-04
3773,48,323.99,US,2025-02-24
3774,121,379.15,DE,2025-12-06
3775,98,104.85,FR,2025-06-13
3776,451,421.06,IT,2025-03-16
3777,178,202.08,DE,2026-01-02
3778,14,455.74,FR,2025-07-20
3779,60,440.17,IT,2025-10-12
3780,245,458.19,ES,2025-12-19
3781,493,25.91,FR,2026-01-05
3782,113,136.26,FR,2025-05-06
3783,490,429.81,FR,2025-05-20
3784,439,151.4,ES,2025-09-24
3785,254,410.41,FR,2025-07-02
3786,256,360.4,DE,2025-04-04
3787,207,76.31,DE,2025-12-28
3788,459,483.95,IT,2025-07-01
3789,378,267.97,DE,2025-07-13
3790,455,241.46,ES,2025-05-05
3791,145,366.89,US,2025-03-29
3792,238,39.86,IT,2025-09-22
3793,458,33.25,US,2025-01-24
3794,17,89.78,IT,2025-03-18
3795,299,239.95,US,2025-11-04
3796,8,330.79,FR,2025-08-05
3797,108,417.03,US,2025-05-26
3798,252,438.31,FR,2025-09-17
3799,159,303.65,IT,2025-10-29
3800,90,200.95,IT,2025-12-30
3801,196,392.71,IT,2025-08-18
3802,72,115.51,US,2025-12-29
3803,265,483.5,IT,2025-06-10
3804,429,248.84,DE,2026-01-18
3805,428,148.04,US,2025-12-19
3806,310,427.86,US,2025-08-09
3807,332,194.19,DE,2025-06-17
3808,333,137.17,ES,2025-12-08
3809,290,417.7,IT,2025-07-06
3810,324,210.08,US,2025-11-15
3811,272,480.57,IT,2025-03-13
3812,326,76.35,US,2025-07-19
3813,358,33.58,ES,2026-01-05
3814,390,455.71,DE,2025-02-26
3815,278,271.27,IT,2025-03-24
3816,309,329.23,IT,2025-05-20
3817,328,477.55,FR,2025-09-15
3818,220,485.1,FR,2025-06-20
3819,315,241.04,DE,2025-08-28
3820,81,19.97,IT,2025-08-13
3821,446,363.49,US,2025-12-10
3822,159,181.1,FR,2025-09-18
3823,201,470.46,ES,2025-03-26
3824,303,251.43,FR,2025-03-26
3825,49,174.02,US,2025-07-18
3826,454,90.68,ES,2026-01-17
3827,432,65.95,DE,2025-05-20
3828,54,406.56,ES,2025-08-25
3829,450,157.88,US,2025-04-09
3830,336,89.79,ES,2025-10-29
3831,178,409.69,IT,2025-10-31
3832,357,429.24,FR,2025-06-08
3833,430,136.13,IT,2025-05-24
3834,160,478.68,FR,2025-10-11
3835,314,235.95,US,2025-11-28
3836,330,10.36,DE,2025-08-18
3837,434,300.15,DE,2025-08-11
3838,83,314.02,DE,2025-04-27
3839,252,498.48,US,2025-06-13
3840,441,42.06,IT,2025-04-03
3841,355,347.38,DE,2025-04-17
3842,360,449.93,IT,2025-03-27
3843,365,144.27,DE,2025-03-09
3844,15,95.78,IT,2025-10-13
3845,288,436.19,US,2025-02-24
3846,402,103.92,DE,2025-03-20
3847,156,188.38,IT,2025-02-23
3848,210,283.06,DE,2025-07-22
3849,435,236.39,FR,2025-08-20
3850,318,494.09,ES,2025-08-13
3851,385,197.48,FR,2025-10-10
3852,270,344.89,FR,2025-11-26
3853,189,303.48,DE,2025-06-22
3854,437,106.77,US,2025-09-01
3855,308,409.87,DE,2026-01-11
3856,382,126.39,DE,2025-09-08
3857,441,289.13,ES,2025-07-02
3858,442,427.1,US,2025-11-02
3859,10,30.89,ES,2025-01-18
3860,8,211.37,ES,2025-12-13
3861,424,82.28,IT,2026-01-10
3862,6,45.88,US,2026-01-11
3863,215,366.39,IT,2025-12-21
3864,469,341.22,IT,2025-10-18
3865,292,45.89,DE,2025-10-08
3866,250,237.13,DE,2025-02-06
3867,16,13.74,IT,2025-06-22
3868,258,112.59,FR,2025-09-14
3869,37,80.22,ES,2025-07-02
3870,183,326.75,DE,2025-03-15
3871,334,30.27,IT,2026-01-10
3872,342,124.67,FR,2025-12-26
3873,494,349.12,FR,2025-09-21
3874,187,222.4,IT,2025-08-08
3875,242,330.17,US,2025-04-08
3876,253,72.15,DE,2025-03-16
3877,16,303.9,US,2026-01-09
3878,337,313.22,ES,2025-07-26
3879,223,85.78,FR,2025-12-22
3880,161,458.33,IT,2025-09-02
3881,151,423.43,DE,2025-05-24
3882,328,12.55,FR,2025-04-19
3883,239,187.22,IT,2025-02-23
3884,414,111.65,US,2025-05-30
3885,277,60.25,FR,2025-08-15
3886,497,398.33,DE,2025-09-19
3887,141,344.73,IT,2026-01-02
3888,80,255.19,ES,2025-09-22
3889,235,473.92,IT,2025-08-04
3890,492,117.15,DE,2025-09-20
3891,67,299.49,ES,2025-02-26
3892,314,143.8,US,2025-09-16
3893,114,279.87,US,2025-07-09
3894,457,266.75,US,2025-06-06
3895,335,484.09,US,2025-10-19
3896,303,412.03,ES,2025-07-11
3897,47,459.44,IT,2025-07-02
3898,253,499.8,FR,2025-03-05
3899,175,321.37,DE,2025-12-28
3900,111,454.83,IT,2025-01-18
3901,151,112.36,US,2025-03-29
3902,208,406.52,ES,2025-07-06
3903,442,219.94,US,2025-04-21
3904,444,59.91,FR,2025-04-28
3905,139,488.34,US,2025-09-13
3906,329,101.26,ES,2026-01-04
3907,143,284.66,IT,2025-07-28
3908,211,422.85,US,2026-01-07
3909,421,252.84,IT,2025-11-11
3910,42,31.67,IT,2025-02-20
3911,18,337.41,US,2025-09-30
3912,430,41.14,FR,2025-10-12
3913,290,424.3,DE,2025-11-15
3914,29,219.07,DE,2026-01-18
3915,289,367.56,IT,2025-12-07
3916,60,219.22,US,2025-10-15
3917,109,339.19,US,2025-10-23
3918,383,215.81,IT,2026-01-12
3919,221,264.12,ES,2025-05-06
3920,300,229.75,ES,2025-10-20
3921,217,266.08,IT,2025-03-06
3922,249,65.3,DE,2025-10-27
3923,259,221.48,DE,2025-10-19
3924,407,161.06,ES,2025-11-18
3925,365,422.95,FR,2025-04-07
3926,95,93.9,ES,2025-05-11
3927,2,393.46,IT,2025-06-02
3928,216,185.98,US,2025-06-17
3929,126,410.09,DE,2025-02-23
3930,215,87.53,DE,2025-05-03
3931,297,235.01,DE,2025-12-08
3932,277,88.24,IT,2026-01-03
3933,149,189.34,FR,2025-11-28
3934,345,416.09,ES,2025-02-10
3935,32,218.58,DE,2025-02-08
3936,273,244.75,DE,2025-08-07
3937,306,221.91,US,2025-08-14
3938,89,47.82,FR,2025-03-16
3939,483,158.35,IT,2025-08-29
3940,245,147.12,US,2025-05-06
3941,64,204.2,FR,2025-03-23
3942,345,28.45,DE,2025-02-22
3943,63,469.04,FR,2025-07-21
3944,77,222.61,US,2025-06-01
3945,124,231.42,ES,2025-06-22
3946,343,150.86,US,2025-09-11
3947,62,20.77,US,2025-04-17
3948,267,116.91,IT,2025-12-24
3949,118,260.32,ES,2025-11-10
3950,165,478.99,ES,2025-04-02
3951,421,138.21,FR,2025-12-08
3952,61,454.91,DE,2026-01-16
3953,73,108.62,IT,2025-05-15
3954,53,368.28,DE,2025-03-09
3955,26,173.62,US,2025-04-28
3956,26,159.89,IT,2025-10-25
3957,153,477.31,ES,2025-03-13
3958,67,483.08,IT,2025-12-30
3959,47,367.31,IT,2025-11-21
3960,374,197.25,DE,2025-12-24
3961,118,181.46,FR,2025-05-05
3962,405,448.1,DE,2025-12-04
3963,480,76.42,FR,2025-07-12
3964,56,355.7,IT,2025-05-30
3965,153,157.66,IT,2025-02-07
3966,209,176.26,DE,2025-01-22
3967,96,429.11,IT,2025-06-10
3968,408,203.79,IT,2025-09-05
3969,204,269.52,IT,2025-02-01
3970,19,423.23,DE,2025-12-26
3971,84,177.83,DE,2025-08-21
3972,77,193.2,IT,2025-05-22
3973,132,26.69,FR,2025-05-23
3974,488,407.25,IT,2025-06-14
3975,115,483.28,FR,2025-11-24
3976,96,491.62,US,2025-11-16
3977,432,126.34,DE,2025-07-05
3978,21,449.1,IT,2025-02-04
3979,234,278.54,IT,2025-10-27
3980,471,259.21,US,2025-03-09
3981,201,346.94,IT,2025-12-13
3982,335,482.96,DE,2025-08-20
3983,107,254.53,US,2025-07-08
3984,378,421.71,FR,2025-09-23
3985,434,398.79,ES,2026-01-10
3986,2,462.69,US,2025-01-27
3987,76,380.94,FR,2025-03-20
3988,137,238.42,US,2025-12-04
3989,365,267.13,FR,2025-07-17
3990,275,341.85,IT,2025-02-03
3991,496,252.36,DE,2025-12-09
3992,1,409.52,DE,2025-04-16
3993,420,99.56,FR,2025-07-26
3994,394,397.66,IT,2025-06-14
3995,56,364.48,FR,2025-01-23
3996,317,93.09,IT,2025-03-09
3997,400,328.83,ES,2025-07-21
3998,340,18.09,IT,2025-02-10
3999,398,357.08,FR,2025-05-25
4000,444,453.39,IT,2025-08-22
4001,15,333.47,ES,2025-09-21
4002,263,398.06,FR,2025-08-20
4003,129,458.86,US,2025-11-27
4004,323,210.5,US,2025-05-22
4005,350,228.71,DE,2025-05-04
4006,298,64.38,IT,2026-01-11
4007,136,486.34,FR,2025-09-12
4008,280,295.67,IT,2025-12-03
4009,251,148.01,FR,2025-08-13
4010,472,242.97,DE,2025-05-27
4011,268,41.18,DE,2025-08-28
4012,59,303.4,IT,2025-03-01
4013,27,50.0,DE,2025-12-29
4014,460,431.99,IT,2025-11-11
4015,443,143.64,US,2025-07-06
4016,17,266.63,FR,2025-11-19
4017,22,406.64,IT,2025-07-12
4018,27,178.94,FR,2025-10-10
4019,347,104.42,DE,2025-11-12
4020,313,207.48,FR,2025-11-03
4021,450,219.01,IT,2025-12-19
4022,213,436.53,IT,2025-11-21
4023,160,266.28,FR,2025-06-29
4024,44,277.95,IT,2025-01-18
4025,378,319.44,US,2025-05-08
4026,232,108.41,IT,2025-02-16
4027,140,353.97,IT,2025-07-02
4028,236,200.88,US,2025-07-30
4029,300,451.65,US,2025-03-27
4030,322,290.52,ES,2025-03-25
4031,290,48.49,DE,2025-04-18
4032,226,408.7,ES,2025-09-16
4033,234,120.32,DE,2025-06-17
4034,132,398.55,US,2025-02-18
4035,282,228.94,FR,2025-10-03
4036,487,256.06,IT,2025-12-01
4037,115,92.76,FR,2025-06-25
4038,238,362.58,IT,2025-08-02
4039,135,139.46,DE,2025-09-21
4040,199,453.3,DE,2025-08-07
4041,460,292.16,IT,2025-02-13
4042,35,25.08,FR,2025-06-14
4043,425,365.52,DE,2025-01-19
4044,23,468.1,FR,2025-05-30
4045,223,415.53,FR,2025-06-08
4046,173,426.23,DE,2025-12-16
4047,465,63.39,ES,2025-08-03
4048,188,105.59,IT,2025-09-28
4049,465,359.37,US,2025-05-29
4050,173,52.46,IT,2025-09-26
4051,218,241.68,ES,2025-04-28
4052,389,228.72,DE,2025-12-29
4053,360,88.71,FR,2025-06-23
4054,7,37.33,FR,2025-09-13
4055,500,400.25,FR,2025-07-19
4056,386,418.75,ES,2025-11-04
4057,282,370.34,FR,2025-02-14
4058,203,286.67,DE,2025-08-18
4059,328,226.7,US,2025-06-21
4060,328,108.26,US,2025-04-12
4061,178,141.11,IT,2025-06-18
4062,457,441.99,FR,2025-06-28
4063,247,265.91,ES,2025-08-09
4064,26,73.2,FR,2025-08-15
4065,120,392.63,IT,2025-12-24
4066,74,370.15,FR,2025-10-31
4067,316,486.12,ES,2025-08-04
4068,438,303.95,ES,2025-03-28
4069,200,133.64,IT,2025-05-21
4070,16,16.62,ES,2026-01-04
4071,116,70.61,FR,2026-01-07
4072,44,204.93,IT,2025-03-18
4073,455,256.45,US,2025-02-10
4074,92,21.5,ES,2025-05-07
4075,270,347.54,ES,2025-04-08
4076,306,407.39,FR,2025-10-19
4077,379,364.22,FR,2025-08-08
4078,224,180.29,FR,2025-05-05
4079,34,50.6,IT,2026-01-07
4080,299,453.58,US,2025-01-22
4081,497,409.52,ES,2025-12-20
4082,306,391.81,IT,2025-12-17
4083,141,398.31,ES,2025-02-08
4084,267,328.76,US,2025-07-15
4085,467,135.64,ES,2025-07-31
4086,184,150.13,DE,2025-04-03
4087,465,308.29,ES,2025-01-19
4088,343,436.83,ES,2025-04-14
4089,274,225.86,IT,2025-07-18
4090,166,246.6,US,2025-02-25
4091,69,416.28,IT,2025-01-28
4092,139,387.09,ES,2025-09-06
4093,53,417.4,US,2025-01-24
4094,327,448.93,IT,2025-06-30
4095,372,348.51,FR,2025-05-07
4096,415,265.02,DE,2025-11-21
4097,377,104.79,US,2025-03-25
4098,152,179.67,US,2025-03-18
4099,273,394.77,IT,2025-01-18
4100,423,371.32,ES,2025-10-15
4101,334,433.25,DE,2025-03-24
4102,144,475.28,ES,2025-02-10
4103,351,140.54,IT,2025-02-18
4104,311,96.52,ES,2025-04-18
4105,95,191.3,IT,2025-05-20
4106,314,407.64,US,2025-02-13
4107,298,22.83,US,2025-11-30
4108,275,233.22,US,2025-07-04
4109,9,327.13,ES,2025-08-10
4110,134,380.61,FR,2025-04-10
4111,493,401.9,IT,2025-12-29
4112,251,190.49,IT,2025-06-23
4113,124,386.62,IT,2025-07-17
4114,89,155.15,ES,2025-03-08
4115,395,65.76,DE,2025-07-15
4116,119,80.49,DE,2025-03-14
4117,185,431.84,IT,2025-09-30
4118,170,305.13,US,2025-04-09
4119,25,125.92,IT,2025-12-09
4120,409,249.02,ES,2025-12-05
4121,227,267.18,FR,2025-10-28
4122,318,465.17,ES,2025-04-08
4123,111,193.16,DE,2025-02-25
4124,457,250.1,FR,2025-04-19
4125,19,355.12,IT,2025-05-28
4126,394,14.68,ES,2025-11-09
4127,63,376.9,ES,2025-07-27
4128,48,313.9,US,2025-09-28
4129,17,302.12,DE,2025-06-01
4130,138,328.6,IT,2025-12-04
4131,69,142.06,IT,2025-03-29
4132,419,149.06,FR,2025-09-02
4133,173,190.03,DE,2025-09-10
4134,436,416.23,US,2025-10-24
4135,319,60.69,IT,2025-02-14
4136,440,170.35,US,2025-07-19
4137,332,497.39,ES,2025-08-12
4138,146,374.73,FR,2025-03-18
4139,128,373.61,ES,2025-03-24
4140,305,480.7,IT,2025-02-16
4141,500,448.49,IT,2025-09-19
4142,390,455.44,FR,2025-11-06
4143,385,65.42,FR,2025-04-16
4144,143,147.84,FR,2025-10-02
4145,421,444.08,ES,2025-09-05
4146,149,123.97,DE,2025-06-05
4147,95,445.39,ES,2025-07-09
4148,140,471.64,ES,2026-01-12
4149,150,128.37,IT,2025-10-30
4150,497,246.94,US,2025-01-28
4151,258,354.6,FR,2025-09-29
4152,459,69.1,US,2025-12-15
4153,288,122.62,FR,2025-12-03
4154,295,159.73,ES,2025-12-26
4155,252,495.92,IT,2025-03-04
4156,51,482.62,IT,2025-08-16
4157,261,319.49,IT,2026-01-07
4158,189,339.54,IT,2025-11-29
4159,84,302.45,DE,2025-05-09
4160,182,82.88,ES,2025-10-25
4161,230,344.07,DE,2025-05-04
4162,197,209.76,DE,2025-11-29
4163,230,411.24,DE,2025-05-25
4164,203,408.41,DE,2026-01-07
4165,120,270.19,IT,2025-04-03
4166,314,165.51,DE,2025-02-20
4167,353,203.24,IT,2025-01-18
4168,416,17.65,DE,2025-06-10
4169,408,124.87,US,2025-05-23
4170,231,92.88,US,2025-08-06
4171,354,372.12,US,2025-05-23
4172,347,196.84,FR,2025-03-29
4173,226,449.7,FR,2025-11-15
4174,271,182.23,ES,2025-06-21
4175,309,338.61,FR,2025-08-24
4176,95,500.0,ES,2025-08-19
4177,174,79.96,IT,2025-12-24
4178,449,487.05,FR,2025-03-02
4179,312,46.61,IT,2025-02-27
4180,34,173.42,US,2025-12-28
4181,435,103.34,ES,2025-03-08
4182,27,414.72,IT,2025-02-17
4183,379,430.89,DE,2025-03-26
4184,25,170.78,US,2025-11-28
4185,217,429.22,IT,2025-12-09
4186,180,411.59,FR,2025-12-23
4187,255,60.7,US,2025-06-18
4188,129,148.13,FR,2025-10-11
4189,281,83.04,US,2025-02-21
4190,49,289.7,DE,2025-06-03
4191,80,168.3,FR,2025-03-13
4192,485,455.46,ES,2025-08-15
4193,271,241.47,US,2025-08-07
4194,302,187.04,IT,2025-10-19
4195,105,379.65,US,2025-02-27
4196,398,172.57,DE,2025-08-19
4197,234,52.39,IT,2025-12-21
4198,277,482.44,US,2025-03-27
4199,280,437.44,DE,2025-01-19
4200,139,451.63,US,2025-10-22
4201,309,281.57,DE,2025-09-29
4202,230,185.79,DE,2025-07-14
4203,67,302.51,ES,2025-11-30
4204,3,461.4,DE,2025-04-17
4205,392,53.27,US,2025-05-23
4206,420,253.14,FR,2025-05-10
4207,40,351.73,ES,2025-06-03
4208,448,448.98,FR,2025-09-20
4209,9,258.7,IT,2025-07-01
4210,245,302.11,DE,2025-09-02
4211,115,271.91,DE,2025-10-06
4212,433,151.72,DE,2025-08-08
4213,53,203.33,FR,2025-04-01
4214,477,24.57,ES,2025-05-23
4215,227,280.32,FR,2025-11-16
4216,246,478.37,DE,2025-09-30
4217,43,27.62,ES,2025-07-06
4218,98,417.27,ES,2025-12-31
4219,153,220.15,FR,2025-08-23
4220,428,231.96,FR,2025-07-17
4221,307,91.44,US,2025-05-23
4222,272,437.52,ES,2026-01-01
4223,498,324.45,FR,2025-05-22
4224,476,203.02,ES,2025-05-01
4225,46,93.88,US,2025-11-04
4226,454,280.7,IT,2025-08-20
4227,15,115.07,IT,2025-10-23
4228,232,438.91,ES,2025-01-30
4229,243,393.39,FR,2025-08-07
4230,480,460.84,IT,2025-06-06
4231,154,133.64,DE,2025-07-26
4232,482,60.52,US,2025-08-06
4233,450,188.01,IT,2025-05-30
4234,28,74.04,US,2025-04-11
4235,117,439.28,ES,2025-07-02
4236,339,203.82,IT,2025-10-16
4237,268,66.09,DE,2025-10-26
4238,465,283.09,DE,2026-01-10
4239,333,180.55,FR,2025-05-11
4240,211,464.32,ES,2025-12-23
4241,20,443.5,ES,2025-05-15
4242,221,434.62,ES,2025-08-16
4243,129,145.0,DE,2025-03-28
4244,409,196.05,US,2025-02-14
4245,476,288.64,US,2025-06-20
4246,163,469.92,FR,2025-10-15
4247,273,252.34,DE,2025-11-17
4248,212,248.8,IT,2025-07-25
4249,233,352.57,IT,2025-07-26
4250,4,105.27,FR,2025-02-28
4251,486,356.55,IT,2025-08-14
4252,59,63.65,ES,2025-11-15
4253,31,106.04,ES,2025-03-25
4254,348,416.99,US,2025-07-03
4255,365,450.77,US,2025-03-07
4256,203,334.59,DE,2025-09-02
4257,241,58.98,US,2025-09-18
4258,56,371.87,US,2025-02-12
4259,472,385.88,FR,2025-10-07
4260,341,106.98,IT,2026-01-01
4261,448,391.29,FR,2025-07-14
4262,64,150.16,US,2025-09-05
4263,54,360.63,DE,2025-02-09
4264,336,362.85,IT,2025-11-14
4265,271,46.27,DE,2025-01-25
4266,438,264.08,FR,2025-03-01
4267,55,112.91,US,2025-04-11
4268,128,173.6,DE,2025-04-23
4269,207,90.16,DE,2025-11-16
4270,214,456.92,ES,2025-04-22
4271,419,421.04,FR,2025-12-03
4272,473,274.33,IT,2026-01-16
4273,37,92.46,ES,2025-01-18
4274,295,125.5,DE,2025-03-26
4275,126,188.55,FR,2025-04-28
4276,315,340.83,DE,2025-04-28
4277,143,30.89,ES,2025-04-16
4278,71,293.07,IT,2025-09-09
4279,380,488.78,DE,2025-08-21
4280,493,17.2,ES,2025-05-30
4281,77,379.99,FR,2026-01-18
4282,473,288.89,IT,2025-06-19
4283,402,120.65,US,2025-10-18
4284,243,164.86,US,2025-07-19
4285,323,85.47,ES,2025-12-16
4286,20,361.61,FR,2025-02-06
4287,66,99.23,FR,2025-08-05
4288,300,365.69,US,2025-08-16
4289,420,56.24,DE,2025-01-21
4290,39,178.56,FR,2025-12-25
4291,439,263.32,ES,2025-10-03
4292,487,97.06,ES,2025-07-05
4293,188,43.6,DE,2025-02-23
4294,305,452.24,DE,2025-08-13
4295,166,164.81,US,2025-06-16
4296,72,33.11,FR,2025-08-06
4297,163,449.05,ES,2025-05-15
4298,33,452.89,IT,2025-05-14
4299,60,484.84,US,2025-07-23
4300,249,177.94,ES,2026-01-07
4301,263,33.2,FR,2025-06-20
4302,193,344.33,DE,2025-07-10
4303,147,136.57,US,2025-06-29
4304,7,179.2,IT,2025-04-06
4305,340,184.09,US,2026-01-05
4306,264,355.18,DE,2025-06-30
4307,305,355.02,FR,2025-02-08
4308,72,238.92,IT,2025-09-09
4309,7,229.24,ES,2025-05-03
4310,22,33.45,DE,2025-10-19
4311,64,239.13,FR,2025-07-08
4312,467,271.61,US,2025-09-02
4313,294,361.82,DE,2025-07-04
4314,353,314.05,IT,2025-09-17
4315,230,444.2,ES,2025-03-28
4316,21,147.25,ES,2025-12-19
4317,476,167.6,IT,2025-01-31
4318,220,327.27,ES,2025-10-28
4319,166,107.62,US,2025-08-19
4320,149,485.44,US,2025-09-01
4321,207,246.93,IT,2025-05-10
4322,319,336.97,DE,2025-06-24
4323,79,187.45,DE,2025-12-07
4324,280,58.35,ES,2025-03-28
4325,32,12.79,FR,2025-03-19
4326,40,79.14,ES,2025-08-07
4327,442,374.07,DE,2025-08-09
4328,337,415.42,FR,2025-04-02
4329,183,387.88,US,2025-11-13
4330,177,50.17,DE,2025-10-07
4331,16,362.65,US,2025-10-04
4332,485,106.19,US,2025-11-30
4333,251,239.61,IT,2025-03-17
4334,431,75.88,IT,2025-02-24
4335,493,482.19,DE,2025-12-19
4336,179,263.32,FR,2025-05-27
4337,470,412.49,DE,2025-12-01
4338,131,137.24,US,2025-08-20
4339,479,248.93,DE,2025-11-30
4340,116,496.02,DE,2025-01-29
4341,315,214.01,US,2025-06-24
4342,94,214.53,FR,2025-05-17
4343,114,260.87,US,2025-01-18
4344,131,301.43,US,2025-10-10
4345,412,80.27,US,2025-07-20
4346,114,221.5,FR,2025-05-10
4347,352,277.77,US,2025-06-28
4348,375,270.59,FR,2025-06-23
4349,111,250.26,US,2025-06-20
4350,218,331.57,FR,2025-12-28
4351,153,36.07,FR,2025-11-23
4352,221,458.56,IT,2025-10-14
4353,177,117.06,US,2025-11-13
4354,74,85.52,DE,2025-04-28
4355,301,386.42,ES,2025-03-16
4356,88,480.59,DE,2025-05-05
4357,327,200.29,DE,2025-08-16
4358,198,122.71,FR,2025-06-30
4359,308,305.05,DE,2025-06-24
4360,342,18.45,FR,2025-06-15
4361,378,347.54,ES,2025-04-21
4362,394,458.46,US,2025-01-31
4363,328,355.43,IT,2025-01-25
4364,282,321.57,IT,2025-11-16
4365,276,135.21,ES,2025-10-20
4366,432,379.89,IT,2025-07-14
4367,244,381.16,FR,2025-03-02
4368,417,67.21,FR,2025-10-28
4369,469,404.15,FR,2025-04-15
4370,78,268.92,ES,2025-02-18
4371,11,227.26,US,2026-01-11
4372,131,110.39,US,2025-11-22
4373,118,217.49,US,2025-07-31
4374,278,436.73,ES,2026-01-09
4375,264,125.99,FR,2025-03-23
4376,339,434.34,FR,2025-05-05
4377,364,414.76,IT,2025-07-19
4378,247,176.37,IT,2025-12-28
4379,134,22.98,DE,2025-06-24
4380,316,309.85,ES,2025-10-06
4381,307,192.72,US,2025-04-28
4382,483,381.09,US,2025-02-10
4383,399,65.65,DE,2025-03-02
4384,328,111.82,DE,2025-02-08
4385,46,457.45,US,2025-10-26
4386,410,189.02,US,2025-07-09
4387,303,298.11,IT,2025-10-01
4388,292,341.59,ES,2025-09-02
4389,480,365.87,ES,2025-02-11
4390,476,102.56,IT,2025-03-27
4391,85,443.57,US,2025-09-10
4392,56,374.39,DE,2025-04-08
4393,473,430.76,US,2025-10-02
4394,192,168.79,ES,2025-06-13
4395,112,390.73,US,2025-04-28
4396,317,298.88,FR,2025-07-14
4397,127,129.78,DE,2025-04-20
4398,183,59.46,FR,2025-09-20
4399,226,198.96,FR,2025-08-05
4400,95,171.54,ES,2025-05-29
4401,155,219.11,ES,2025-07-01
4402,212,41.48,ES,2025-05-24
4403,319,89.74,IT,2025-03-02
4404,318,110.76,ES,2025-07-02
4405,48,92.14,ES,2025-04-05
4406,4,256.42,ES,2025-10-27
4407,349,69.35,US,2025-05-12
4408,333,317.69,DE,2025-03-20
4409,339,380.36,ES,2025-06-09
4410,496,356.61,DE,2025-10-12
4411,116,284.92,DE,2025-02-19
4412,370,333.61,DE,2025-12-23
4413,341,224.86,ES,2025-10-31
4414,9,195.18,DE,2025-07-15
4415,190,321.38,DE,2025-06-08
4416,447,479.2,FR,2025-04-22
4417,74,388.33,US,2025-06-08
4418,71,109.82,ES,2025-03-18
4419,194,31.71,US,2025-12-29
4420,390,150.99,IT,2025-12-04
4421,227,337.06,DE,2025-09-11
4422,56,186.42,DE,2025-02-16
4423,141,54.45,FR,2025-05-02
4424,342,426.91,DE,2025-06-09
4425,37,221.68,ES,2025-07-30
4426,14,307.24,FR,2025-02-16
4427,169,498.25,IT,2025-05-15
4428,480,311.85,FR,2025-08-26
4429,184,330.71,ES,2025-12-26
4430,292,116.75,IT,2025-03-10
4431,361,184.52,ES,2025-04-17
4432,203,392.53,ES,2025-05-07
4433,323,393.25,DE,2026-01-11
4434,443,418.66,ES,2025-05-29
4435,381,72.22,FR,2025-12-11
4436,238,105.51,US,2025-02-06
4437,244,248.21,ES,2025-02-05
4438,184,447.82,DE,2025-04-02
4439,20,265.27,FR,2025-07-20
4440,162,445.9,DE,2025-06-10
4441,334,127.08,DE,2025-02-04
4442,259,277.72,IT,2025-02-11
4443,52,126.09,IT,2025-02-20
